Time	 pkgIndex	 Status	 PR	 SPO2	 Signal	 SPO2_Real	 rrInterval	 Axis_X	 Axis_Y	 Axis_Z	 Resp_Sample	 IIr_Sample	 checkSum
03/03 12:53:49	 251	0	67	99	65	100	96	-1	-1	-64	19962	610569	0xb7
03/03 12:53:49	 252	0	67	99	65	100	96	-1	-1	-64	19969	611319	0xb0
03/03 12:53:49	 253	0	67	99	65	100	96	-1	-1	-64	19971	612083	0xb2
03/03 12:53:49	 254	0	67	99	65	100	96	-1	-1	-64	19973	612844	0xb1
03/03 12:53:49	 255	0	67	99	65	100	96	-1	-1	-64	19966	613614	0xaf
03/03 12:53:49	 0	0	67	99	65	100	96	-1	-1	-64	19962	614383	0xb0
03/03 12:53:49	 1	0	67	99	65	100	96	-1	-1	-64	19966	615157	0xbe
03/03 12:53:49	 2	0	67	99	65	100	96	-1	-1	-64	19963	615910	0xb0
03/03 12:53:49	 3	0	67	99	65	100	96	-1	-1	-64	19968	616612	0x78
03/03 12:53:49	 4	0	67	99	65	100	96	-1	-1	-64	19981	617320	0x4d
03/03 12:53:49	 5	0	67	99	65	100	96	-1	-1	-64	19979	617969	0xd7
03/03 12:53:49	 6	0	67	99	65	100	96	-1	-1	-64	19979	618596	0x4e
03/03 12:53:49	 7	0	67	99	65	100	96	-1	-1	-64	19986	619199	0xb3
03/03 12:53:49	 8	0	67	99	65	100	96	-1	-1	-64	19992	619751	0xe4
03/03 12:53:49	 9	0	67	99	65	100	96	-1	-1	-64	19983	620266	0xe1
03/03 12:53:49	 10	0	67	99	65	100	96	-1	-1	-64	19994	620817	0x17
03/03 12:53:49	 11	0	67	99	65	100	96	-1	-1	-64	19993	621377	0x49
03/03 12:53:49	 12	0	67	99	65	100	96	-1	-1	-64	19991	621920	0x69
03/03 12:53:49	 13	0	67	99	65	100	96	-1	-1	-64	20002	622518	0xcd
03/03 12:53:49	 14	0	67	99	65	100	96	-1	-1	-64	19999	623084	0x03
03/03 12:53:49	 15	0	67	99	65	100	96	-1	-1	-64	19996	623642	0x32
03/03 12:53:49	 16	0	67	99	65	100	96	-1	-1	-64	20005	624261	0xa9
03/03 12:53:49	 17	0	67	99	65	100	96	-1	-1	-64	20000	624824	0xda
03/03 12:53:49	 18	0	67	99	65	100	96	-1	-1	-64	19997	625413	0x28
03/03 12:53:49	 19	0	67	99	65	100	96	-1	-1	-64	20002	626063	0xba
03/03 12:53:49	 20	0	67	99	65	100	96	-1	-2	-65	19998	626717	0x46
03/03 12:53:49	 21	0	67	99	65	100	96	-1	-2	-65	19992	627421	0x03
