Time	 pkgIndex	 Status	 PR	 SPO2	 Signal	 SPO2_Real	 rrInterval	 Axis_X	 Axis_Y	 Axis_Z	 Resp_Sample	 IIr_Sample	 checkSum
03/03 22:35:21	 121	0	61	100	60	100	96	-1	-1	-64	20320	421410	0xc6
03/03 22:35:21	 122	0	61	100	60	100	96	-1	-1	-64	20312	419462	0x1b
03/03 22:35:21	 123	0	61	100	60	100	96	-1	-1	-64	20302	417458	0x36
03/03 22:35:21	 124	0	61	100	60	100	96	-1	-1	-64	20304	415565	0xcd
03/03 22:35:21	 125	0	61	100	60	100	96	-1	-1	-64	20302	413857	0x19
03/03 22:35:21	 126	0	61	100	60	100	96	-1	-1	-64	20297	412306	0x00
03/03 22:35:21	 127	0	61	100	60	100	96	-1	-1	-64	20298	410996	0xdf
03/03 22:35:21	 128	0	61	100	60	100	96	-1	-2	-64	20288	410000	0xed
03/03 22:35:21	 129	0	61	100	60	100	96	-1	-2	-64	20276	409149	0x8c
03/03 22:35:21	 130	0	61	100	60	100	96	-1	-2	-64	20273	408499	0xfd
03/03 22:35:21	 131	0	61	100	60	100	96	-1	-2	-64	20269	408065	0x47
03/03 22:35:21	 132	0	61	100	60	100	96	-1	-2	-64	20263	407720	0xe7
03/03 22:35:21	 133	0	61	100	60	100	96	-1	-2	-64	20254	407488	0xf6
03/03 22:35:21	 134	0	61	100	60	100	96	-1	-2	-64	20252	407304	0x3d
03/03 22:35:21	 135	0	61	100	60	100	96	-1	-2	-64	20251	407151	0xa3
03/03 22:35:21	 136	0	61	100	60	100	96	-1	-2	-64	20255	407031	0x2f
03/03 22:35:21	 137	0	61	100	60	100	96	-1	-2	-64	20245	406880	0x8f
03/03 22:35:21	 138	0	61	100	60	100	96	0	-2	-64	20248	406738	0x05
03/03 22:35:21	 139	0	61	100	60	100	96	0	-2	-64	20241	406576	0x5d
03/03 22:35:21	 140	0	61	100	60	100	96	0	-2	-64	20243	406393	0xa8
03/03 22:35:21	 141	0	61	100	60	100	96	0	-2	-64	20245	406252	0x1d
03/03 22:35:21	 142	0	61	100	60	100	96	0	-2	-64	20237	406156	0xb6
03/03 22:35:21	 143	0	61	100	60	100	96	0	-2	-64	20234	406087	0x6f
03/03 22:35:21	 144	0	61	100	60	100	96	0	-2	-64	20231	406103	0x7d
03/03 22:35:21	 145	0	61	100	60	100	96	0	-2	-64	20232	406213	0xed
03/03 22:35:21	 146	0	61	100	60	100	96	0	-2	-64	20223	406400	0xa0
03/03 22:35:21	 147	0	61	100	60	100	96	0	-2	-64	20232	406624	0x8c
03/03 22:35:21	 148	8	61	100	60	100	94	0	-2	-64	20221	406882	0x8a
03/03 22:35:21	 149	0	61	100	60	100	94	0	-2	-64	20224	407134	0x84
03/03 22:35:21	 150	0	61	100	60	100	94	0	-2	-64	20216	407357	0x5c
03/03 22:35:21	 151	0	61	100	60	100	94	0	-2	-64	20211	407556	0x20
03/03 22:35:21	 152	0	61	100	60	100	94	0	-2	-64	20213	407657	0x88
03/03 22:35:21	 153	0	61	100	60	100	94	0	-2	-64	20208	407736	0xd3
03/03 22:35:21	 154	0	61	100	60	100	94	0	-2	-64	20205	407784	0x01
03/03 22:35:21	 155	0	61	100	60	100	94	0	-2	-64	20199	407755	0xdf
03/03 22:35:21	 156	0	61	100	60	100	94	0	-2	-64	20196	407729	0xc3
03/03 22:35:21	 157	0	61	100	60	100	94	0	-2	-64	20193	407679	0x8f
03/03 22:35:21	 158	0	61	100	60	100	94	0	-1	-64	20187	407662	0x7a
03/03 22:35:21	 159	0	61	100	60	100	94	0	-1	-64	20189	407673	0x88
03/03 22:35:21	 160	0	61	100	60	100	94	0	-1	-64	20180	407696	0x97
03/03 22:35:21	 161	0	61	100	60	100	94	0	-1	-64	20184	407792	0xfc
03/03 22:35:21	 162	0	61	100	60	100	94	0	-1	-64	20179	407938	0x8b
03/03 22:35:21	 163	0	61	100	60	100	94	0	-1	-64	20175	408111	0x36
03/03 22:35:21	 164	0	61	100	60	100	94	0	-1	-64	20169	408357	0x28
03/03 22:35:21	 165	0	61	100	60	100	94	0	-1	-64	20176	408660	0x60
03/03 22:35:21	 166	0	61	100	60	100	94	0	-1	-64	20165	408970	0x8d
03/03 22:35:21	 167	0	61	100	60	100	94	0	-1	-64	20160	409325	0xed
03/03 22:35:21	 168	0	61	100	60	100	94	0	-1	-65	20172	409702	0x74
03/03 22:35:21	 169	0	61	100	60	100	94	0	-1	-65	20166	410104	0x02
03/03 22:35:21	 170	0	61	100	60	100	94	0	-1	-65	20159	410500	0x8a
03/03 22:35:21	 171	0	61	100	60	100	94	0	-1	-65	20167	410877	0x0d
03/03 22:35:21	 172	0	61	100	60	100	94	0	-1	-65	20161	411280	0x9d
03/03 22:35:21	 173	0	61	100	60	100	94	0	-1	-65	20154	411713	0x4a
03/03 22:35:21	 174	0	61	100	60	100	94	0	-1	-65	20163	412126	0xf2
03/03 22:35:21	 175	0	61	100	60	100	94	0	-1	-65	20155	412515	0x72
03/03 22:35:21	 176	0	61	100	60	100	94	0	-1	-65	20153	412968	0x38
03/03 22:35:21	 177	0	61	100	60	100	94	0	-1	-65	20152	413366	0xc7
03/03 22:35:21	 178	0	61	100	60	100	94	0	-2	-64	20147	413761	0x50
03/03 22:35:21	 179	0	61	100	60	100	94	0	-2	-64	20150	414153	0xdd
03/03 22:35:21	 180	0	61	100	60	100	94	0	-2	-64	20154	414520	0x53
03/03 22:35:21	 181	0	61	100	60	100	94	0	-2	-64	20149	414889	0xc1
03/03 22:35:21	 182	0	61	100	60	100	94	0	-2	-64	20144	415258	0x30
03/03 22:35:21	 183	0	61	100	60	100	94	0	-2	-64	20153	415636	0xb5
03/03 22:35:21	 184	0	61	100	60	100	94	0	-2	-64	20138	415954	0xe6
03/03 22:35:21	 185	0	61	100	60	100	94	0	-2	-64	20142	416301	0x48
03/03 22:35:21	 186	0	61	100	60	100	94	0	-2	-64	20145	416694	0xd6
03/03 22:35:21	 187	0	61	100	60	100	94	0	-2	-64	20136	417001	0x02
03/03 22:35:22	 188	0	61	100	60	100	94	0	-1	-64	20136	417363	0x70
03/03 22:35:22	 189	0	61	100	60	100	94	0	-1	-64	20134	417736	0xe5
03/03 22:35:22	 190	0	61	100	60	100	94	0	-1	-64	20129	418050	0x1d
03/03 22:35:22	 191	0	61	100	60	100	94	0	-1	-64	20128	418378	0x66
03/03 22:35:22	 192	0	61	100	60	100	94	0	-1	-64	20132	418748	0xde
03/03 22:35:22	 193	0	61	100	60	100	94	0	-1	-64	20123	419101	0x39
03/03 22:35:22	 194	0	61	100	60	100	94	0	-1	-64	20124	419450	0x99
03/03 22:35:22	 195	0	61	100	60	100	94	0	-1	-64	20124	419820	0x0d
03/03 22:35:22	 196	0	61	100	60	100	94	0	-1	-64	20124	420205	0x91
03/03 22:35:22	 197	0	61	100	60	100	94	0	-1	-64	20114	420612	0x21
03/03 22:35:22	 198	0	61	100	60	100	94	-1	-1	-64	20120	420984	0x9c
03/03 22:35:22	 199	0	61	100	60	100	94	-1	-1	-64	20114	421405	0x3e
03/03 22:35:22	 200	0	61	100	60	100	94	-1	-1	-64	20116	421808	0xd5
03/03 22:35:22	 201	0	61	100	60	100	94	-1	-1	-64	20112	422238	0x82
03/03 22:35:22	 202	0	61	100	60	100	94	-1	-1	-64	20112	422695	0x4e
03/03 22:35:22	 203	0	61	100	60	100	94	-1	-1	-64	20115	423119	0xfb
03/03 22:35:22	 204	0	61	100	60	100	94	-1	-1	-64	20105	423608	0xdd
03/03 22:35:22	 205	0	61	100	60	100	94	-1	-1	-64	20109	424050	0x9e
03/03 22:35:22	 206	0	61	100	60	100	94	-1	-1	-64	20106	424491	0x57
03/03 22:35:22	 207	0	61	100	60	100	94	-1	-1	-64	20098	424925	0x03
03/03 22:35:22	 208	0	61	100	60	100	94	0	-2	-64	20101	425349	0xb1
03/03 22:35:22	 209	0	61	100	60	100	94	0	-2	-64	20100	425780	0x62
03/03 22:35:22	 210	0	61	100	60	100	94	0	-2	-64	20095	426222	0x19
03/03 22:35:22	 211	0	61	100	60	100	94	0	-2	-64	20092	426669	0xd8
03/03 22:35:22	 212	0	61	100	60	100	94	0	-2	-64	20086	427095	0x7f
03/03 22:35:22	 213	0	61	100	60	100	94	0	-2	-64	20073	427589	0x63
03/03 22:35:22	 214	0	61	100	60	100	94	0	-2	-64	20068	428076	0x48
03/03 22:35:22	 215	0	61	100	60	100	94	0	-2	-64	20065	428550	0x22
03/03 22:35:22	 216	0	61	100	60	100	94	0	-2	-64	20060	429053	0x16
03/03 22:35:22	 217	0	61	100	60	100	94	0	-2	-64	20058	429474	0xbc
03/03 22:35:22	 218	0	61	100	60	100	94	0	-1	-64	20057	429734	0xc2
03/03 22:35:22	 219	0	61	100	60	100	94	0	-1	-64	20046	429652	0x66
03/03 22:35:22	 220	0	61	100	60	100	94	0	-1	-64	20039	429142	0x60
03/03 22:35:22	 221	0	61	100	60	100	94	0	-1	-64	20033	428129	0x62
03/03 22:35:22	 222	0	61	100	60	100	94	0	-1	-64	20030	426517	0x0e
03/03 22:35:22	 223	0	61	100	60	100	94	0	-1	-64	20021	424485	0x0e
03/03 22:35:22	 224	0	61	100	60	100	94	0	-1	-64	20014	422319	0x89
03/03 22:35:22	 225	0	61	100	60	100	94	0	-1	-64	20005	420260	0x6e
03/03 22:35:22	 226	0	61	100	60	100	94	0	-1	-64	19998	418418	0x2f
03/03 22:35:22	 227	0	61	100	60	100	94	0	-1	-64	19996	416761	0xae
03/03 22:35:22	 228	0	61	100	60	100	94	0	-2	-65	19982	415384	0x39
03/03 22:35:22	 229	0	61	100	60	100	94	0	-2	-65	19969	414251	0xbc
03/03 22:35:22	 230	0	61	100	60	100	94	0	-2	-65	19976	413341	0x32
03/03 22:35:22	 231	0	61	100	60	100	94	0	-2	-65	19965	412696	0xa0
03/03 22:35:22	 232	0	61	100	60	100	94	0	-2	-65	19951	412221	0xb6
03/03 22:35:22	 233	0	61	100	60	100	94	0	-2	-65	19957	411843	0x41
03/03 22:35:22	 234	0	61	100	60	100	94	0	-2	-65	19950	411616	0x57
03/03 22:35:22	 235	0	61	100	60	100	94	0	-2	-65	19936	411457	0xab
03/03 22:35:22	 236	0	61	100	60	100	94	0	-2	-65	19942	411312	0x20
03/03 22:35:22	 237	0	61	100	60	100	94	0	-2	-65	19941	411233	0xd1
03/03 22:35:22	 238	0	61	100	60	100	94	0	-1	-64	19935	411120	0x5c
03/03 22:35:22	 239	0	61	100	60	100	94	0	-1	-64	19938	411008	0xf0
03/03 22:35:22	 240	0	61	100	60	100	94	0	-1	-64	19936	410897	0x80
03/03 22:35:22	 241	0	61	100	60	100	94	0	-1	-64	19926	410734	0xd3
03/03 22:35:22	 242	0	61	100	60	100	94	0	-1	-64	19932	410599	0x52
03/03 22:35:22	 243	0	61	100	60	100	94	0	-1	-64	19927	410485	0xdc
03/03 22:35:22	 244	0	61	100	60	100	94	0	-1	-64	19921	410378	0x6c
03/03 22:35:22	 245	0	61	100	60	100	94	0	-1	-64	19925	410344	0x4e
03/03 22:35:22	 246	0	61	100	60	100	94	0	-1	-64	19922	410412	0x91
03/03 22:35:22	 247	0	61	100	60	100	94	0	-1	-64	19919	410569	0x2c
03/03 22:35:22	 248	0	61	100	60	100	94	0	-2	-64	19931	410743	0xe7
03/03 22:35:22	 249	8	61	100	60	100	101	0	-2	-64	19923	410983	0xe0
03/03 22:35:22	 250	0	61	100	60	100	101	0	-2	-64	19928	411239	0xdf
03/03 22:35:22	 251	0	61	100	60	100	101	0	-2	-64	19919	411405	0x7e
03/03 22:35:22	 252	0	61	100	60	100	101	0	-2	-64	19917	411566	0x1e
03/03 22:35:22	 253	0	61	100	60	100	101	0	-2	-64	19909	411693	0x97
03/03 22:35:22	 254	0	61	100	60	100	101	0	-2	-64	19909	411746	0xcd
03/03 22:35:22	 255	0	61	100	60	100	101	0	-2	-64	19906	411748	0xcd
03/03 22:35:22	 0	0	61	100	60	100	101	0	-2	-64	19910	411735	0xc5
03/03 22:35:22	 1	0	61	100	60	100	101	0	-2	-64	19907	411700	0xa0
03/03 22:35:22	 2	0	61	100	60	100	101	0	-2	-64	19902	411642	0x61
03/03 22:35:22	 3	0	61	100	60	100	101	0	-2	-64	19902	411600	0x38
03/03 22:35:22	 4	0	61	100	60	100	101	0	-2	-64	19902	411583	0x28
03/03 22:35:22	 5	0	61	100	60	100	101	0	-2	-64	19891	411611	0x3a
03/03 22:35:22	 6	0	61	100	60	100	101	0	-2	-64	19888	411660	0x6a
03/03 22:35:22	 7	0	61	100	60	100	101	0	-2	-64	19893	411761	0xd5
03/03 22:35:22	 8	0	61	100	60	100	101	0	-2	-64	19886	411921	0x70
03/03 22:35:22	 9	0	61	100	60	100	101	0	-2	-64	19888	412131	0x45
03/03 22:35:22	 10	0	61	100	60	100	101	0	-2	-64	19879	412358	0x21
03/03 22:35:22	 11	0	61	100	60	100	101	0	-2	-64	19877	412639	0x3a
03/03 22:35:22	 12	0	61	100	60	100	101	0	-1	-64	19888	412955	0x85
03/03 22:35:22	 13	0	61	100	60	100	101	0	-1	-64	19879	413278	0xc1
03/03 22:35:22	 14	0	61	100	60	100	101	0	-1	-64	19880	413662	0x44
03/03 22:35:22	 15	0	61	100	60	100	101	0	-1	-64	19881	414051	0xcd
03/03 22:35:22	 16	0	61	100	60	100	101	0	-1	-64	19878	414421	0x3e
03/03 22:35:22	 17	0	61	100	60	100	101	0	-1	-64	19882	414814	0xce
03/03 22:35:22	 18	0	61	100	60	100	101	0	-1	-64	19881	415231	0x70
03/03 22:35:22	 19	0	61	100	60	100	101	0	-1	-64	19884	415630	0x05
03/03 22:35:22	 20	0	61	100	60	100	101	0	-1	-64	19888	416006	0x84
03/03 22:35:22	 21	0	61	100	60	100	101	0	-1	-64	19892	416420	0x28
03/03 22:35:22	 22	0	61	100	60	100	101	0	-1	-64	19888	416845	0xd0
03/03 22:35:22	 23	0	61	100	60	100	101	0	-1	-64	19890	417243	0x62
03/03 22:35:22	 24	0	61	100	60	100	101	0	-1	-64	19891	417609	0xd4
03/03 22:35:22	 25	0	61	100	60	100	101	0	-1	-64	19890	418005	0x61
03/03 22:35:22	 26	0	61	100	60	100	101	0	-1	-64	19889	418389	0xe3
03/03 22:35:22	 27	0	61	100	60	100	101	0	-1	-64	19882	418748	0x45
03/03 22:35:22	 28	0	61	100	60	100	101	0	-1	-64	19883	419135	0xcc
03/03 22:35:22	 29	0	61	100	60	100	101	0	-1	-64	19885	419486	0x2f
03/03 22:35:22	 30	0	61	100	60	100	101	0	-1	-64	19892	419840	0x9b
03/03 22:35:23	 31	0	61	100	60	100	101	0	-1	-64	19896	420185	0xfa
03/03 22:35:23	 32	0	61	100	60	100	101	0	-2	-64	19900	420509	0x43
03/03 22:35:23	 33	0	61	100	60	100	101	0	-2	-64	19899	420859	0xa2
03/03 22:35:23	 34	0	61	100	60	100	101	0	-2	-64	19898	421192	0xf1
03/03 22:35:23	 35	0	61	100	60	100	101	0	-2	-64	19901	421522	0x40
03/03 22:35:23	 36	0	61	100	60	100	101	0	-2	-64	19913	421871	0xab
03/03 22:35:23	 37	0	61	100	60	100	101	0	-2	-64	19901	422169	0xcc
03/03 22:35:23	 38	0	61	100	60	100	101	0	-2	-64	19899	422527	0x32
03/03 22:35:23	 39	0	61	100	60	100	101	0	-2	-64	19910	422869	0x95
03/03 22:35:23	 40	0	61	100	60	100	101	0	-2	-64	19905	423203	0xe1
03/03 22:35:23	 41	0	61	100	60	100	101	0	-2	-64	19902	423575	0x54
03/03 22:35:23	 42	0	61	100	60	100	101	0	-2	-64	19916	423946	0xd8
03/03 22:35:23	 43	0	61	100	60	100	101	0	-2	-64	19912	424329	0x55
03/03 22:35:23	 44	0	61	100	60	100	101	0	-2	-64	19904	424716	0xd3
03/03 22:35:23	 45	0	61	100	60	100	101	0	-2	-64	19917	425117	0x73
03/03 22:35:23	 46	0	61	100	60	100	101	0	-2	-64	19913	425500	0xf1
03/03 22:35:23	 47	0	61	100	60	100	101	0	-2	-64	19907	425913	0x8a
03/03 22:35:23	 48	0	61	100	60	100	101	0	-2	-64	19923	426333	0x41
03/03 22:35:23	 49	0	61	100	60	100	101	0	-2	-64	19923	426727	0xcd
03/03 22:35:23	 50	0	61	100	60	100	101	0	-2	-64	19922	427164	0x84
03/03 22:35:23	 51	0	61	100	60	100	101	0	-2	-64	19928	427577	0x2a
03/03 22:35:23	 52	0	61	100	60	100	101	0	-2	-64	19926	427962	0xab
03/03 22:35:23	 53	0	61	100	60	100	101	0	-2	-64	19928	428407	0x6d
03/03 22:35:23	 54	0	61	100	60	100	101	0	-2	-64	19935	428840	0x28
03/03 22:35:23	 55	0	61	100	60	100	101	0	-2	-64	19942	429263	0xd8
03/03 22:35:23	 56	0	61	100	60	100	101	0	-2	-64	19938	429745	0xb9
03/03 22:35:23	 57	0	61	100	60	100	101	0	-2	-64	19952	430251	0xc4
03/03 22:35:23	 58	0	61	100	60	100	101	0	-2	-64	19944	430738	0xa6
03/03 22:35:23	 59	0	61	100	60	100	101	0	-2	-64	19949	431241	0xa5
03/03 22:35:23	 60	0	61	100	60	100	101	0	-2	-64	19952	431712	0x82
03/03 22:35:23	 61	0	61	100	60	100	101	0	-2	-64	19953	432018	0xb7
03/03 22:35:23	 62	0	61	100	60	100	101	0	-1	-64	19954	432065	0xe9
03/03 22:35:23	 63	0	61	100	60	100	101	0	-1	-64	19958	431721	0x95
03/03 22:35:23	 64	0	61	100	60	100	101	0	-1	-64	19963	430895	0x5e
03/03 22:35:23	 65	0	61	100	60	100	101	0	-1	-64	19964	429533	0x08
03/03 22:35:23	 66	0	61	100	60	100	101	0	-1	-64	19968	427661	0xb7
03/03 22:35:23	 67	0	61	100	60	100	101	0	-1	-64	19972	425602	0xa9
03/03 22:35:23	 68	0	61	100	60	100	101	0	-1	-64	19976	423636	0xf8
03/03 22:35:23	 69	0	61	100	60	100	101	0	-1	-64	19982	421861	0x09
03/03 22:35:23	 70	0	61	100	60	100	101	0	-1	-64	19981	420328	0x06
03/03 22:35:23	 71	0	61	100	60	100	101	0	-1	-64	19990	419003	0xde
03/03 22:35:23	 72	0	61	100	60	100	101	0	-2	-64	19997	417944	0xbe
03/03 22:35:23	 73	0	61	100	60	100	101	0	-2	-64	19990	417139	0x90
03/03 22:35:23	 74	0	61	100	60	100	101	0	-2	-64	19997	416523	0x2e
03/03 22:35:23	 75	0	61	100	60	100	101	0	-2	-64	20002	416085	0x7c
03/03 22:35:23	 76	0	61	100	60	100	101	0	-2	-64	19999	415818	0x6e
03/03 22:35:23	 77	0	61	100	60	100	101	0	-2	-64	20009	415649	0xcf
03/03 22:35:23	 78	0	61	100	60	100	101	0	-2	-64	20014	415591	0x9b
03/03 22:35:23	 79	0	61	100	60	100	101	0	-2	-64	20026	415547	0x7c
03/03 22:35:23	 80	0	61	100	60	100	101	0	-2	-64	20032	415539	0x7b
03/03 22:35:23	 81	0	61	100	60	100	101	0	-2	-64	20033	415540	0x7e
03/03 22:35:23	 82	0	61	100	60	100	101	0	-2	-64	20032	415510	0x60
03/03 22:35:23	 83	0	61	100	60	100	101	0	-2	-64	20042	415511	0x6c
03/03 22:35:23	 84	0	61	100	60	100	101	0	-2	-64	20041	415471	0x43
03/03 22:35:23	 85	0	61	100	60	100	101	0	-2	-64	20043	415458	0x39
03/03 22:35:23	 86	0	61	100	60	100	101	0	-2	-64	20058	415509	0x7d
03/03 22:35:23	 87	0	61	100	60	100	101	0	-2	-64	20056	415617	0xe8
03/03 22:35:23	 88	0	61	100	60	100	101	0	-2	-64	20060	415777	0x8e
03/03 22:35:23	 89	0	61	100	60	100	101	0	-2	-64	20067	416009	0x7f
03/03 22:35:23	 90	0	61	100	60	100	101	0	-2	-64	20067	416307	0xab
03/03 22:35:23	 91	8	61	100	59	100	98	0	-2	-64	20075	416601	0xdf
03/03 22:35:23	 92	0	61	100	59	100	98	0	-2	-64	20080	416871	0xec
03/03 22:35:23	 93	0	61	100	59	100	98	0	-2	-64	20085	417103	0xdb
03/03 22:35:23	 94	0	61	100	59	100	98	0	-2	-64	20089	417231	0x60
03/03 22:35:23	 95	0	61	100	59	100	98	0	-2	-64	20094	417308	0xb4
03/03 22:35:23	 96	0	61	100	59	100	98	0	-2	-64	20092	417336	0xcf
03/03 22:35:23	 97	0	61	100	59	100	98	0	-2	-64	20098	417239	0x74
03/03 22:35:23	 98	0	61	100	59	100	98	0	-2	-64	20107	417172	0x3b
03/03 22:35:23	 99	0	61	100	59	100	98	0	-2	-64	20107	417098	0xf2
03/03 22:35:23	 100	0	61	100	59	100	98	0	-2	-64	20110	416958	0x69
03/03 22:35:23	 101	0	61	100	59	100	98	0	-2	-64	20122	416851	0x0b
03/03 22:35:23	 102	0	61	100	59	100	98	0	-2	-64	20125	416753	0xac
03/03 22:35:23	 103	0	61	100	59	100	98	0	-2	-64	20130	416673	0x62
03/03 22:35:23	 104	0	61	100	59	100	98	0	-2	-64	20145	416669	0x6e
03/03 22:35:23	 105	0	61	100	59	100	98	0	-2	-64	20147	416709	0x99
03/03 22:35:23	 106	0	61	100	59	100	98	0	-2	-64	20149	416840	0x20
03/03 22:35:23	 107	0	61	100	59	100	98	0	-2	-64	20161	416992	0xc5
03/03 22:35:23	 108	0	61	100	59	100	98	0	-2	-64	20157	417195	0x8e
03/03 22:35:23	 109	0	61	100	59	100	98	0	-2	-64	20163	417487	0xba
03/03 22:35:23	 110	0	61	100	59	100	98	0	-2	-64	20178	417760	0xdc
03/03 22:35:23	 111	0	61	100	59	100	98	0	-2	-64	20184	418050	0x07
03/03 22:35:23	 112	0	61	100	59	100	98	0	-2	-64	20185	418399	0x67
03/03 22:35:23	 113	0	61	100	59	100	98	0	-2	-64	20200	418757	0xde
03/03 22:35:23	 114	0	61	100	59	100	98	0	-2	-64	20208	419115	0x4f
03/03 22:35:23	 115	0	61	100	59	100	98	0	-2	-64	20205	419507	0xd6
03/03 22:35:23	 116	0	61	100	59	100	98	0	-2	-64	20221	419892	0x6a
03/03 22:35:23	 117	0	61	100	59	100	98	0	-2	-64	20225	420304	0x0d
03/03 22:35:23	 118	0	61	100	59	100	98	0	-2	-64	20230	420694	0x9b
03/03 22:35:23	 119	0	61	100	59	100	98	0	-2	-64	20246	421093	0x3c
03/03 22:35:23	 120	0	61	100	59	100	98	0	-2	-64	20252	421490	0xd2
03/03 22:35:23	 121	0	61	100	59	100	98	0	-2	-64	20255	421861	0x4a
03/03 22:35:23	 122	0	61	100	59	100	98	0	-2	-64	20265	422255	0xe1
03/03 22:35:23	 123	0	61	100	59	100	98	0	-2	-64	20269	422600	0x40
03/03 22:35:23	 124	0	61	100	59	100	98	0	-2	-64	20282	422989	0xd5
03/03 22:35:23	 125	0	61	100	59	100	98	0	-2	-64	20297	423387	0x74
03/03 22:35:23	 126	0	61	100	59	100	98	0	-2	-64	20298	423694	0xab
03/03 22:35:23	 127	0	61	100	59	100	98	0	-2	-64	20307	424053	0x1d
03/03 22:35:23	 128	0	61	100	59	100	98	0	-2	-64	20317	424383	0x73
03/03 22:35:23	 129	0	61	100	59	100	98	0	-2	-64	20326	424722	0xd2
03/03 22:35:23	 130	0	61	100	59	100	98	0	-2	-64	20331	425040	0x17
03/03 22:35:24	 131	0	61	100	59	100	98	0	-2	-64	20334	425341	0x49
03/03 22:35:24	 132	0	61	100	59	100	98	-1	-1	-64	20342	425681	0xa7
03/03 22:35:24	 133	0	61	100	59	100	98	-1	-1	-64	20352	426000	0xf3
03/03 22:35:24	 134	0	61	100	59	100	98	-1	-1	-64	20358	426267	0x06
03/03 22:35:24	 135	0	61	100	59	100	98	-1	-1	-64	20361	426593	0x51
03/03 22:35:24	 136	0	61	100	59	100	98	-1	-1	-64	20368	426867	0x6c
03/03 22:35:24	 137	0	61	100	59	100	98	-1	-1	-64	20382	427135	0x88
03/03 22:35:24	 138	0	61	100	59	100	98	-1	-1	-64	20379	427467	0xd3
03/03 22:35:24	 139	0	61	100	59	100	98	-1	-1	-64	20377	427741	0xe5
03/03 22:35:24	 140	0	61	100	59	100	98	-1	-1	-64	20380	428053	0x23
03/03 22:35:24	 141	0	61	100	59	100	98	-1	-1	-64	20377	428368	0x5d
03/03 22:35:24	 142	0	61	100	59	100	98	-1	-1	-64	20379	428655	0x80
03/03 22:35:24	 143	0	61	100	59	100	98	-1	-1	-64	20379	429014	0xe9
03/03 22:35:24	 144	0	61	100	59	100	98	-1	-1	-64	20377	429353	0x3d
03/03 22:35:24	 145	0	61	100	59	100	98	-1	-1	-64	20385	429738	0xc8
03/03 22:35:24	 146	0	61	100	59	100	98	-1	-1	-64	20382	430170	0x78
03/03 22:35:24	 147	0	61	100	59	100	98	-1	-1	-64	20381	430562	0x01
03/03 22:35:24	 148	0	61	100	59	100	98	-1	-1	-64	20386	430995	0xba
03/03 22:35:24	 149	0	61	100	59	100	98	-1	-1	-64	20388	431348	0x1f
03/03 22:35:24	 150	0	61	100	59	100	98	-1	-1	-64	20387	431597	0x19
