Time	 pkgIndex	 Status	 PR	 SPO2	 Signal	 SPO2_Real	 rrInterval	 Axis_X	 Axis_Y	 Axis_Z	 Resp_Sample	 IIr_Sample	 checkSum
03/06 11:03:28	 214	0	56	99	20	99	104	0	-2	-64	20165	430418	0xb3
03/06 11:03:28	 215	0	56	99	20	99	104	0	-2	-64	20168	430585	0x5e
03/06 11:03:28	 216	0	56	99	20	99	104	0	-2	-64	20158	430714	0xd7
03/06 11:03:28	 217	0	56	99	20	99	104	0	-2	-64	20152	430864	0x69
03/06 11:03:28	 218	0	56	99	20	99	104	0	-2	-64	20153	431025	0x0c
03/06 11:03:28	 219	0	56	99	20	99	104	0	-2	-64	20145	431161	0x8e
03/06 11:03:28	 220	0	56	99	20	99	104	0	-2	-64	20138	431307	0x1a
03/06 11:03:28	 221	0	56	99	20	99	104	0	-2	-64	20143	431449	0xaf
03/06 11:03:28	 222	0	56	99	20	99	104	0	-2	-64	20138	431600	0x42
03/06 11:03:28	 223	0	56	99	20	99	104	0	-2	-64	20131	431783	0xf4
03/06 11:03:28	 224	0	56	99	20	99	104	0	-2	-64	20138	431932	0x92
03/06 11:03:28	 225	0	56	99	20	99	104	0	-2	-64	20131	432089	0x29
03/06 11:03:28	 226	0	56	99	20	99	104	0	-2	-64	20128	432243	0xc2
03/06 11:03:28	 227	0	56	99	20	99	104	0	-2	-64	20136	432313	0x11
03/06 11:03:28	 228	0	56	99	20	99	104	0	-2	-64	20131	432345	0x2d
03/06 11:03:28	 229	0	56	99	20	99	104	0	-2	-64	20128	432198	0x98
03/06 11:03:28	 230	0	56	99	20	99	104	0	-2	-64	20135	431808	0x18
03/06 11:03:28	 231	0	56	99	20	99	104	0	-2	-64	20126	431215	0xbd
03/06 11:03:28	 232	0	56	99	20	99	104	0	-2	-64	20128	430353	0x5f
03/06 11:03:28	 233	0	56	99	20	99	104	0	-2	-64	20130	429257	0x15
03/06 11:03:28	 234	0	56	99	20	99	104	0	-2	-64	20131	428135	0xb1
03/06 11:03:28	 235	0	56	99	20	99	104	0	-2	-64	20124	427055	0x6f
03/06 11:03:28	 236	0	56	99	20	99	104	0	-2	-64	20137	426139	0xe5
