Time	 pkgIndex	 Status	 PR	 SPO2	 Signal	 SPO2_Real	 rrInterval	 Axis_X	 Axis_Y	 Axis_Z	 Resp_Sample	 IIr_Sample	 checkSum
03/04 22:06:01	 221	0	60	99	58	99	104	0	-1	-64	20317	331803	0xc5
03/04 22:06:01	 222	0	60	99	58	99	104	0	-1	-64	20315	332119	0x01
03/04 22:06:01	 223	0	60	99	58	99	104	0	-1	-64	20316	332453	0x52
03/04 22:06:01	 224	0	60	99	58	99	104	0	-1	-64	20321	332760	0x8c
03/04 22:06:01	 225	0	60	99	58	99	104	0	-1	-64	20317	333096	0xdb
03/04 22:06:01	 226	0	60	99	58	99	104	0	-1	-64	20320	333436	0x34
03/04 22:06:01	 227	0	60	99	58	99	104	0	-1	-64	20323	333753	0x76
03/04 22:06:01	 228	0	60	99	58	99	104	0	-1	-64	20335	334098	0xde
03/04 22:06:01	 229	0	60	99	58	99	104	0	-1	-64	20332	334394	0x05
03/04 22:06:01	 230	0	60	99	58	99	104	0	-1	-64	20334	334714	0x49
03/04 22:06:01	 231	0	60	99	58	99	104	0	-1	-64	20337	335037	0x91
03/04 22:06:01	 232	0	60	99	58	99	104	0	-2	-64	20331	335336	0xb7
03/04 22:06:01	 233	0	60	99	58	99	104	0	-2	-64	20335	335638	0xec
03/04 22:06:01	 234	0	60	99	58	99	104	0	-2	-64	20336	335930	0x13
03/04 22:06:01	 235	0	60	99	58	99	104	0	-2	-64	20330	336214	0x2b
03/04 22:06:01	 236	0	60	99	58	99	104	0	-2	-64	20333	336493	0x47
03/04 22:06:01	 237	0	60	99	58	99	104	0	-2	-64	20331	336754	0x4c
03/04 22:06:01	 238	0	60	99	58	99	104	0	-2	-64	20329	337016	0x52
03/04 22:06:01	 239	0	60	99	58	99	104	0	-2	-64	20330	337265	0x4e
03/04 22:06:01	 240	0	60	99	58	99	104	0	-2	-64	20329	337506	0x40
03/04 22:06:01	 241	0	60	99	58	99	104	0	-2	-64	20327	337793	0x5f
03/04 22:06:01	 242	0	60	99	58	99	104	-1	-2	-64	20320	338057	0x61
03/04 22:06:01	 243	0	60	99	58	99	104	-1	-2	-64	20316	338328	0x6e
03/04 22:06:01	 244	0	60	99	58	99	104	-1	-2	-64	20320	338638	0xaa
03/04 22:06:01	 245	0	60	99	58	99	104	-1	-2	-64	20322	338906	0xba
03/04 22:06:01	 246	0	60	99	58	99	104	-1	-2	-64	20310	339234	0xf9
03/04 22:06:01	 247	0	60	99	58	99	104	-1	-2	-64	20314	339552	0x3d
03/04 22:06:01	 248	0	60	99	58	99	104	-1	-2	-64	20316	339822	0x4f
03/04 22:06:01	 249	0	60	99	58	99	104	-1	-2	-64	20307	340171	0xa5
03/04 22:06:01	 250	0	60	99	58	99	104	-1	-2	-64	20306	340499	0xef
03/04 22:06:01	 251	0	60	99	58	99	104	-1	-2	-64	20309	340812	0x2d
03/04 22:06:01	 252	0	60	99	58	99	104	-1	-1	-64	20288	341167	0x7e
03/04 22:06:01	 253	0	60	99	58	99	104	-1	-1	-64	20286	341523	0xe3
03/04 22:06:01	 254	0	60	99	58	99	104	-1	-1	-64	20291	341871	0x46
03/04 22:06:01	 255	0	60	99	58	99	104	-1	-1	-64	20280	342250	0xb8
03/04 22:06:01	 0	0	60	99	58	99	104	-1	-1	-64	20280	342597	0x16
03/04 22:06:01	 1	0	60	99	58	99	104	-1	-1	-64	20285	342947	0x7b
03/04 22:06:01	 2	0	60	99	58	99	104	-1	-1	-64	20277	343319	0xea
03/04 22:06:01	 3	0	60	99	58	99	104	-1	-1	-64	20267	343656	0x33
03/04 22:06:01	 4	0	60	99	58	99	104	-1	-1	-64	20277	343997	0x94
03/04 22:06:01	 5	0	60	99	58	99	104	-1	-1	-64	20265	344336	0xde
03/04 22:06:01	 6	0	60	99	58	99	104	0	-2	-64	20262	344683	0x38
03/04 22:06:01	 7	0	60	99	58	99	104	0	-2	-64	20265	344994	0x74
03/04 22:06:01	 8	0	60	99	58	99	104	0	-2	-64	20261	345318	0xb6
03/04 22:06:01	 9	0	60	99	58	99	104	0	-2	-64	20252	345658	0x04
03/04 22:06:01	 10	0	60	99	58	99	104	0	-2	-64	20258	345979	0x4d
03/04 22:06:01	 11	0	60	99	58	99	104	0	-2	-64	20243	346307	0x88
03/04 22:06:01	 12	0	60	99	58	99	104	0	-2	-64	20236	346638	0xcf
03/04 22:06:01	 13	0	60	99	58	99	104	0	-2	-64	20237	347031	0x5b
03/04 22:06:01	 14	0	60	99	58	99	104	0	-2	-64	20228	347405	0xcb
03/04 22:06:01	 15	0	60	99	58	99	104	0	-2	-64	20224	347776	0x3c
03/04 22:06:01	 16	0	60	99	58	99	104	-1	-1	-64	20228	348190	0xe1
03/04 22:06:01	 17	0	60	99	58	99	104	-1	-1	-64	20217	348571	0x54
03/04 22:06:01	 18	0	60	99	58	99	104	-1	-1	-64	20213	348829	0x54
03/04 22:06:01	 19	0	60	99	58	99	104	-1	-1	-64	20221	348907	0xab
03/04 22:06:01	 20	0	60	99	58	99	104	-1	-1	-64	20223	348660	0xb6
