Time	 pkgIndex	 Status	 PR	 SPO2	 Signal	 SPO2_Real	 rrInterval	 Axis_X	 Axis_Y	 Axis_Z	 Resp_Sample	 IIr_Sample	 checkSum
03/03 13:03:08	 137	0	65	98	37	98	83	0	-2	-64	19930	360212	0x2c
03/03 13:03:08	 138	0	65	98	37	98	83	0	-2	-64	19932	360432	0x0b
03/03 13:03:08	 139	0	65	98	37	98	83	0	-2	-64	19922	360681	0xfc
03/03 13:03:08	 140	0	65	98	37	98	83	0	-2	-64	19919	360911	0xe1
03/03 13:03:08	 141	0	65	98	37	98	83	0	-2	-64	19923	361180	0xf4
03/03 13:03:08	 142	0	65	98	37	98	83	0	-2	-64	19917	361442	0xf6
03/03 13:03:08	 143	0	65	98	37	98	83	0	-2	-64	19915	361689	0xed
03/03 13:03:08	 144	0	65	98	37	98	83	0	-2	-64	19916	361870	0xa5
03/03 13:03:08	 145	0	65	98	37	98	83	0	-2	-64	19914	361912	0xce
03/03 13:03:08	 146	0	65	98	37	98	83	0	-2	-64	19906	361784	0x47
03/03 13:03:08	 147	0	65	98	37	98	83	0	-2	-64	19908	361380	0xb4
03/03 13:03:08	 148	0	65	98	37	98	83	1	-1	-64	19895	360669	0xe0
03/03 13:03:08	 149	0	65	98	37	98	83	1	-1	-64	19892	359732	0x32
03/03 13:03:08	 150	0	65	98	37	98	83	1	-1	-64	19889	358620	0xd3
03/03 13:03:08	 151	0	65	98	37	98	83	1	-1	-64	19882	357495	0x64
03/03 13:03:08	 152	0	65	98	37	98	83	1	-1	-64	19879	356461	0x54
03/03 13:03:08	 153	0	65	98	37	98	83	1	-1	-64	19881	355524	0xaa
03/03 13:03:08	 154	0	65	98	37	98	83	1	-1	-64	19877	354773	0xb5
03/03 13:03:08	 155	0	65	98	37	98	83	1	-1	-64	19880	354178	0x64
03/03 13:03:08	 156	0	65	98	37	98	83	1	-1	-64	19884	353693	0x82
03/03 13:03:08	 157	0	65	98	37	98	83	1	-1	-64	19872	353380	0x3d
03/03 13:03:08	 158	0	65	98	37	98	83	0	-1	-64	19872	353160	0x60
03/03 13:03:08	 159	0	65	98	37	98	83	0	-1	-64	19873	352981	0xae
03/03 13:03:08	 160	0	65	98	37	98	83	0	-1	-64	19873	352908	0x66
03/03 13:03:08	 161	0	65	98	37	98	83	0	-1	-64	19874	352871	0x43
03/03 13:03:08	 162	0	65	98	37	98	83	0	-1	-64	19877	352836	0x24
03/03 13:03:08	 163	0	65	98	37	98	83	0	-1	-64	19868	352837	0x1d
03/03 13:03:08	 164	0	65	98	37	98	83	0	-1	-64	19870	352835	0x1e
03/03 13:03:08	 165	0	65	98	37	98	83	0	-1	-64	19871	352873	0x46
03/03 13:03:08	 166	0	65	98	37	98	83	0	-1	-64	19866	352891	0x54
03/03 13:03:08	 167	0	65	98	37	98	83	0	-1	-64	19859	352932	0x77
03/03 13:03:08	 168	0	65	98	37	98	83	0	-1	-64	19868	353027	0xe1
03/03 13:03:08	 169	0	65	98	37	98	83	0	-1	-64	19864	353114	0x35
03/03 13:03:08	 170	0	65	98	37	98	83	0	-1	-64	19861	353242	0xb3
03/03 13:03:08	 171	0	65	98	37	98	83	0	-1	-64	19868	353399	0x59
03/03 13:03:08	 172	0	65	98	37	98	83	0	-1	-64	19863	353553	0xf0
03/03 13:03:08	 173	8	65	98	37	98	83	0	-1	-64	19857	353684	0x76
03/03 13:03:08	 174	0	65	98	37	98	83	0	-1	-64	19864	353782	0xd8
03/03 13:03:08	 175	0	65	98	37	98	83	0	-1	-64	19862	353799	0xe9
03/03 13:03:08	 176	0	65	98	37	98	83	0	-1	-64	19857	353775	0xcc
03/03 13:03:08	 177	0	65	98	37	98	83	0	-1	-64	19869	353721	0xa3
03/03 13:03:08	 178	0	65	98	37	98	83	0	-1	-64	19861	353604	0x27
03/03 13:03:08	 179	0	65	98	37	98	83	0	-1	-64	19862	353470	0xa2
03/03 13:03:08	 180	0	65	98	37	98	83	0	-1	-64	19865	353317	0x0d
03/03 13:03:08	 181	0	65	98	37	98	83	0	-1	-64	19863	353185	0x87
03/03 13:03:08	 182	0	65	98	37	98	83	0	-1	-64	19863	353074	0x19
03/03 13:03:09	 183	0	65	98	37	98	83	0	-1	-64	19866	352997	0xcf
03/03 13:03:09	 184	0	65	98	37	98	83	0	-1	-64	19864	352985	0xc2
03/03 13:03:09	 185	0	65	98	37	98	83	0	-1	-64	19867	353004	0xd9
03/03 13:03:09	 186	0	65	98	37	98	83	0	-1	-64	19876	353077	0x2d
03/03 13:03:09	 187	0	65	98	37	98	83	0	-1	-64	19870	353201	0xa4
03/03 13:03:09	 188	0	65	98	37	98	83	0	-1	-64	19870	353328	0x25
03/03 13:03:09	 189	0	65	98	37	98	83	0	-1	-64	19878	353526	0xf4
03/03 13:03:09	 190	0	65	98	37	98	83	0	-1	-64	19871	353744	0xc9
03/03 13:03:09	 191	0	65	98	37	98	83	0	-1	-64	19872	353956	0xa0
03/03 13:03:09	 192	0	65	98	37	98	83	0	-1	-64	19873	354181	0x84
03/03 13:03:09	 193	0	65	98	37	98	83	0	-1	-64	19867	354421	0x70
03/03 13:03:09	 194	0	65	98	37	98	83	0	-1	-64	19866	354676	0x70
03/03 13:03:09	 195	0	65	98	37	98	83	0	-1	-64	19866	354919	0x65
03/03 13:03:09	 196	0	65	98	37	98	83	0	-1	-64	19862	355177	0x65
03/03 13:03:09	 197	0	65	98	37	98	83	0	-1	-64	19866	355412	0x56
03/03 13:03:09	 198	0	65	98	37	98	83	-1	-1	-64	19872	355677	0x66
03/03 13:03:09	 199	0	65	98	37	98	83	-1	-1	-64	19868	355937	0x68
03/03 13:03:09	 200	0	65	98	37	98	83	-1	-1	-64	19870	356188	0x67
03/03 13:03:09	 201	0	65	98	37	98	83	-1	-1	-64	19874	356440	0x69
03/03 13:03:09	 202	0	65	98	37	98	83	-1	-1	-64	19869	356673	0x4f
03/03 13:03:09	 203	0	65	98	37	98	83	-1	-1	-64	19868	356940	0x5b
03/03 13:03:09	 204	0	65	98	37	98	83	-1	-1	-64	19872	357174	0x4b
03/03 13:03:09	 205	0	65	98	37	98	83	-1	-1	-64	19872	357398	0x2d
