Time	 pkgIndex	 Status	 PR	 SPO2	 Signal	 SPO2_Real	 rrInterval	 Axis_X	 Axis_Y	 Axis_Z	 Resp_Sample	 IIr_Sample	 checkSum
03/02 20:44:42	 242	0	58	100	33	100	104	0	-1	-64	20152	442728	0x1a
03/02 20:44:42	 243	0	58	100	33	100	104	0	-1	-64	20157	441335	0xa9
03/02 20:44:42	 244	0	58	100	33	100	104	0	-1	-64	20150	439861	0xdc
03/02 20:44:42	 245	0	58	100	33	100	104	0	-1	-64	20145	438544	0xae
03/02 20:44:42	 246	0	58	100	33	100	104	0	-1	-64	20144	437488	0x89
03/02 20:44:42	 247	0	58	100	33	100	104	0	-1	-64	20138	436647	0x38
03/02 20:44:42	 248	0	58	100	33	100	104	0	-1	-64	20134	436044	0xd8
03/02 20:44:42	 249	0	58	100	33	100	104	0	-1	-64	20133	435633	0x3b
03/02 20:44:42	 250	0	58	100	33	100	104	0	-1	-64	20129	435435	0x71
03/02 20:44:42	 251	0	58	100	33	100	104	0	-1	-64	20121	435384	0x37
03/02 20:44:42	 252	0	58	100	33	100	104	0	-1	-64	20120	435328	0xff
03/02 20:44:42	 253	0	58	100	33	100	104	0	-1	-64	20113	435351	0x10
03/02 20:44:42	 254	0	58	100	33	100	104	0	-1	-64	20110	435389	0x34
03/02 20:44:42	 255	0	58	100	33	100	104	0	-1	-64	20105	435388	0x2f
03/02 20:44:42	 0	0	58	100	33	100	104	0	-1	-64	20098	435362	0x0f
03/02 20:44:42	 1	0	58	100	33	100	104	0	-1	-64	20091	435300	0xcb
03/02 20:44:42	 2	0	58	100	33	100	104	0	-1	-64	20081	435217	0x6f
03/02 20:44:42	 3	0	58	100	33	100	104	0	-1	-64	20072	435078	0xdb
03/02 20:44:42	 4	0	58	100	33	100	104	0	-1	-65	20069	434926	0x3f
03/02 20:44:42	 5	0	58	100	33	100	104	0	-1	-65	20054	434831	0xd2
03/02 20:44:42	 6	0	58	100	33	100	104	0	-1	-65	20039	434699	0x40
03/02 20:44:42	 7	0	58	100	33	100	104	0	-1	-65	20030	434554	0xa6
03/02 20:44:42	 8	0	58	100	33	100	104	0	-1	-65	20010	434475	0x44
03/02 20:44:42	 9	0	58	100	33	100	104	0	-1	-65	20000	434474	0x3a
03/02 20:44:42	 10	8	57	100	33	100	98	0	-1	-65	19992	434525	0x67
03/02 20:44:42	 11	0	57	100	33	100	98	0	-1	-65	19977	434618	0xae
03/02 20:44:42	 12	0	57	100	33	100	98	0	-1	-65	19977	434768	0x46
03/02 20:44:42	 13	0	57	100	33	100	98	0	-1	-65	19970	434970	0x0b
03/02 20:44:42	 14	0	57	100	33	100	98	0	-1	-65	19960	435166	0xc5
03/02 20:44:42	 15	0	57	100	33	100	98	0	-1	-65	19953	435300	0x46
03/02 20:44:42	 16	0	57	100	33	100	98	0	-1	-65	19949	435426	0xc1
03/02 20:44:42	 17	0	57	100	33	100	98	0	-1	-65	19944	435504	0x0c
03/02 20:44:42	 18	0	57	100	33	100	98	0	-1	-65	19932	435530	0x1b
03/02 20:44:42	 19	0	57	100	33	100	98	0	-1	-65	19929	435554	0x31
03/02 20:44:42	 20	0	57	100	33	100	98	0	-1	-65	19916	435515	0xfe
03/02 20:44:42	 21	0	57	100	33	100	98	0	-1	-65	19909	435492	0xe1
03/02 20:44:42	 22	0	57	100	33	100	98	0	-1	-65	19915	435497	0xed
03/02 20:44:42	 23	0	57	100	33	100	98	0	-1	-65	19904	435456	0xba
03/02 20:44:42	 24	0	57	100	33	100	98	0	-1	-64	19899	435465	0xc0
03/02 20:44:42	 25	0	57	100	33	100	98	0	-1	-64	19900	435518	0xf7
03/02 20:44:42	 26	0	57	100	33	100	98	0	-1	-64	19894	435564	0x20
03/02 20:44:42	 27	0	57	100	33	100	98	0	-1	-64	19891	435629	0x5f
03/02 20:44:42	 28	0	57	100	33	100	98	0	-1	-64	19890	435736	0xcb
03/02 20:44:42	 29	0	57	100	33	100	98	0	-1	-64	19886	435888	0x60
03/02 20:44:42	 30	0	57	100	33	100	98	0	-1	-64	19883	436004	0xd3
03/02 20:44:42	 31	0	57	100	33	100	98	0	-1	-64	19877	436170	0x74
03/02 20:44:42	 32	0	57	100	33	100	98	0	-1	-64	19877	436363	0x37
03/02 20:44:42	 33	0	57	100	33	100	98	0	-1	-64	19872	436564	0xfd
03/02 20:44:42	 34	0	57	100	33	100	98	0	-1	-64	19876	436770	0xd1
03/02 20:44:42	 35	0	57	100	33	100	98	0	-1	-64	19867	436946	0x79
03/02 20:44:42	 36	0	57	100	33	100	98	0	-1	-64	19862	437151	0x43
03/02 20:44:42	 37	0	57	100	33	100	98	0	-1	-64	19866	437362	0x1c
03/02 20:44:42	 38	0	57	100	33	100	98	0	-1	-64	19861	437574	0xed
03/02 20:44:42	 39	0	57	100	33	100	98	0	-1	-64	19855	437778	0xb5
03/02 20:44:42	 40	0	57	100	33	100	98	0	-1	-64	19861	437994	0x94
03/02 20:44:42	 41	0	57	100	33	100	98	0	-1	-64	19860	438174	0x49
03/02 20:44:42	 42	0	57	100	33	100	98	0	-1	-64	19855	438349	0xf5
03/02 20:44:42	 43	0	57	100	33	100	98	0	-1	-64	19860	438569	0xd8
03/02 20:44:42	 44	0	57	100	33	100	98	0	-1	-64	19851	438781	0xa4
03/02 20:44:43	 45	0	57	100	33	100	98	0	-1	-64	19848	438996	0x7a
03/02 20:44:43	 46	0	57	100	33	100	98	0	-1	-64	19852	439187	0x3f
